Plataforma;Tabla BD;Tag Tabla API;Campo BD;Tag Campo API;Tipo Dato;Formato;Campo personalizado de usuario;Etiqueta;Ayuda;Tipo;Tag Tabla GraphQL;Tag Campo GraphQL
API;gvallin;lines;dan_abl;advance_payment_discount_amount;decimal;->>>,>>>,>>9.99;no;Importe Descuento Anticipos;Introduzca el Importe Dto. Anticipos;opcional;sales_document_line                               ;advance_payment_discount_
API;gvallin;lines;dec1_al;user_dec1;decimal;->>,>>>,>>9.999;yes;UsrDec1_gvallin;decimal1Usr;opcional;sales_document_line                               ;user_dec1                
API;gvallin;lines;dec2_al;user_dec2;decimal;->>,>>>,>>9.999;yes;UsrDec2_gvallin;decimal2Usr;opcional;sales_document_line                               ;user_dec2                
API;gvallin;lines;dec3_al;user_dec3;decimal;->>,>>>,>>9.999;yes;UsrDec3_gvallin;decimal3Usr;opcional;sales_document_line                               ;user_dec3                
API;gvallin;lines;dec4_al;user_dec4;decimal;->>,>>>,>>9.999;yes;UsrDec4_gvallin;decimal4Usr;opcional;sales_document_line                               ;user_dec4                
API;gvallin;lines;dec5_al;user_dec5;decimal;->>,>>>,>>9.999;yes;UsrDec5_gvallin;decimal5Usr;opcional;sales_document_line                               ;user_dec5                
API;gvallin;lines;dec6_al;user_dec6;decimal;->>,>>>,>>9.999;yes;UsrDec6_gvallin;decimal6Usr;opcional;sales_document_line                               ;user_dec6                
API;gvallin;lines;dell_abl;description_long;character;X(800);no;Descripción Ampliada;Descripción Ampliada;opcional;sales_document_line                               ;description_long         
API;gvallin;lines;del_car;debit_delivery_note_branch_id;integer;99;no;Código Delegación AlbaránCargo;;opcional;sales_document_line                               ;debit_delivery_note_branc
API;gvallin;lines;del_des;target_branch_id;character;x(2);no;Delegación Destino;Delegación que Servirá el Pedido;opcional;sales_document_line                               ;target_branch_id         
API;gvallin;lines;depo_abl;is_deposit;logical;SI/NO;no;Destino Depósito;Introduzca (SI/NO) la Línea está Destinado a Depósito;opcional;sales_document_line                               ;is_deposit               
API;gvallin;lines;deti_abl;has_printable_detail;logical;Si/No;no;Detalle Impresión;Posee detalle para impresión;opcional;sales_document_line                               ;has_printable_detail     
API;gvallin;lines;det_art;description;character;x(800);no;Descripción;Introduzca la Descripción;opcional;sales_document_line                               ;description              
API;gvallin;lines;dnum_alb;drp_delivery_note_id;integer;999999999;no;Albarán DRP;Introduzca el Número del Albarán DRP;opcional;sales_document_line                               ;drp_delivery_note_id     
API;gvallin;lines;dt1c_abl;purchase_discount_1;decimal;->9.99;no;Descuento 1 Compra;Descuento 1 Compra;opcional;sales_document_line                               ;purchase_discount_1      
API;gvallin;lines;dt1_abl;discount_1;decimal;->9.99;no;Descuento Primero;Introduzca los Dtos. de Venta para este Artículo;opcional;sales_document_line                               ;discount_1               
API;gvallin;lines;dt1_lpc;sale_order_discount_1;decimal;->9.99;no;Descuento Primero Pedido;Introduzca los Dtos. de Venta para este Artículo;opcional;sales_document_line                               ;sales_order_discount_1   
API;gvallin;lines;dt2c_abl;purchase_discount_2;decimal;->9.99;no;Descuento 2 Compra;Descuento 2 Compra;opcional;sales_document_line                               ;purchase_discount_2      
API;gvallin;lines;dt2_abl;discount_2;decimal;->9.99;no;Descuento Segundo;Introduzca los Dtos. de Venta para este Artículo;opcional;sales_document_line                               ;discount_2               
API;gvallin;lines;dt2_lpc;sale_order_discount_2;decimal;->9.99;no;Descuento Segundo Pedido;Introduzca los Dtos. de Venta para este Artículo;opcional;sales_document_line                               ;sales_order_discount_2   
API;gvallin;lines;dt3c_abl;purchase_discount_3;decimal;->9.99;no;Descuento 3 Compra;Descuento 3 Compra;opcional;sales_document_line                               ;purchase_discount_3      
API;gvallin;lines;dt3_abl;discount_3;decimal;->9.99;no;Descuento Tercero;Introduzca los Dtos. de Venta para este Artículo;opcional;sales_document_line                               ;discount_3               
API;gvallin;lines;dt3_lpc;sale_order_discount_3;decimal;->9.99;no;Descuento Tercero Pedido;Introduzca los Dtos. de Venta para este Artículo;opcional;sales_document_line                               ;sales_order_discount_3   
API;gvallin;lines;edi1_al;user_edi1;character;x(1000);yes;UsrEdi1_gvallin;editor1Usr;opcional;sales_document_line                               ;user_edi1                
